#                  BLOCK:   ACTUAL_T:           T_AVE:              ERROR:
                 499        9.540527e-01        9.512836e-01        5.324362e-05
                 500        9.540711e-01        9.512892e-01        5.342820e-05
                 501        9.540896e-01        9.512948e-01        5.361316e-05
                 502        9.541081e-01        9.513004e-01        5.379848e-05
                 503        9.541267e-01        9.513060e-01        5.398416e-05
                 504        9.541454e-01        9.513116e-01        5.417021e-05
                 505        9.541641e-01        9.513173e-01        5.435663e-05
                 506        9.541828e-01        9.513229e-01        5.454342e-05
                 507        9.542017e-01        9.513286e-01        5.473058e-05
                 508        9.542205e-01        9.513343e-01        5.491811e-05
                 509        9.542395e-01        9.513400e-01        5.510600e-05
                 510        9.542584e-01        9.513457e-01        5.529427e-05
                 511        9.542775e-01        9.513515e-01        5.548291e-05
                 512        9.542966e-01        9.513572e-01        5.567193e-05
                 513        9.543157e-01        9.513630e-01        5.586131e-05
                 514        9.543350e-01        9.513688e-01        5.605107e-05
                 515        9.543542e-01        9.513746e-01        5.624121e-05
                 516        9.543736e-01        9.513804e-01        5.643172e-05
                 517        9.543929e-01        9.513862e-01        5.662261e-05
                 518        9.544124e-01        9.513921e-01        5.681388e-05
                 519        9.544319e-01        9.513979e-01        5.700553e-05
                 520        9.544515e-01        9.514038e-01        5.719755e-05
                 521        9.544711e-01        9.514097e-01        5.738995e-05
                 522        9.544907e-01        9.514156e-01        5.758274e-05
                 523        9.545105e-01        9.514215e-01        5.777591e-05
                 524        9.545303e-01        9.514274e-01        5.796945e-05
                 525        9.545501e-01        9.514334e-01        5.816338e-05
                 526        9.545700e-01        9.514393e-01        5.835770e-05
                 527        9.545900e-01        9.514453e-01        5.855240e-05
                 528        9.546100e-01        9.514513e-01        5.874748e-05
                 529        9.546301e-01        9.514573e-01        5.894295e-05
                 530        9.546503e-01        9.514633e-01        5.913881e-05
                 531        9.546705e-01        9.514694e-01        5.933505e-05
                 532        9.546907e-01        9.514754e-01        5.953168e-05
                 533        9.547110e-01        9.514815e-01        5.972870e-05
                 534        9.547314e-01        9.514876e-01        5.992611e-05
                 535        9.547519e-01        9.514937e-01        6.012391e-05
                 536        9.547724e-01        9.514998e-01        6.032210e-05
                 537        9.547929e-01        9.515059e-01        6.052068e-05
                 538        9.548136e-01        9.515121e-01        6.071966e-05
                 539        9.548342e-01        9.515183e-01        6.091903e-05
                 540        9.548550e-01        9.515244e-01        6.111879e-05
                 541        9.548758e-01        9.515306e-01        6.131895e-05
                 542        9.548967e-01        9.515368e-01        6.151950e-05
                 543        9.549176e-01        9.515431e-01        6.172045e-05
                 544        9.549386e-01        9.515493e-01        6.192180e-05
                 545        9.549596e-01        9.515556e-01        6.212355e-05
                 546        9.549807e-01        9.515618e-01        6.232569e-05
                 547        9.550019e-01        9.515681e-01        6.252824e-05
                 548        9.550231e-01        9.515744e-01        6.273118e-05
                 549        9.550444e-01        9.515808e-01        6.293453e-05
                 550        9.550658e-01        9.515871e-01        6.313828e-05
                 551        9.550872e-01        9.515934e-01        6.334243e-05
                 552        9.551087e-01        9.515998e-01        6.354698e-05
                 553        9.551302e-01        9.516062e-01        6.375194e-05
                 554        9.551518e-01        9.516126e-01        6.395730e-05
                 555        9.551735e-01        9.516190e-01        6.416307e-05
                 556        9.551952e-01        9.516254e-01        6.436925e-05
