#                  BLOCK:   ACTUAL_P:           P_AVE:              ERROR:
                 493        4.387626e-02        4.417680e-02        6.004737e-06
                 494        4.387447e-02        4.417619e-02        6.023688e-06
                 495        4.387245e-02        4.417558e-02        6.042691e-06
                 496        4.387066e-02        4.417496e-02        6.061699e-06
                 497        4.386886e-02        4.417435e-02        6.080710e-06
                 498        4.386682e-02        4.417373e-02        6.099774e-06
                 499        4.386525e-02        4.417311e-02        6.118795e-06
                 500        4.386344e-02        4.417249e-02        6.137822e-06
                 501        4.386162e-02        4.417187e-02        6.156856e-06
                 502        4.385980e-02        4.417125e-02        6.175895e-06
                 503        4.385797e-02        4.417063e-02        6.194942e-06
                 504        4.385614e-02        4.417000e-02        6.213997e-06
                 505        4.385430e-02        4.416938e-02        6.233060e-06
                 506        4.385245e-02        4.416875e-02        6.252131e-06
                 507        4.385036e-02        4.416812e-02        6.271258e-06
                 508        4.384851e-02        4.416749e-02        6.290394e-06
                 509        4.384665e-02        4.416686e-02        6.309539e-06
                 510        4.384431e-02        4.416623e-02        6.328787e-06
                 511        4.384244e-02        4.416560e-02        6.348044e-06
                 512        4.384032e-02        4.416496e-02        6.367356e-06
                 513        4.383820e-02        4.416432e-02        6.386723e-06
                 514        4.383584e-02        4.416368e-02        6.406192e-06
                 515        4.383371e-02        4.416304e-02        6.425715e-06
                 516        4.383181e-02        4.416240e-02        6.445247e-06
                 517        4.382990e-02        4.416176e-02        6.464788e-06
                 518        4.382775e-02        4.416111e-02        6.484384e-06
                 519        4.382536e-02        4.416047e-02        6.504080e-06
                 520        4.382344e-02        4.415982e-02        6.523785e-06
                 521        4.382152e-02        4.415917e-02        6.543499e-06
                 522        4.381958e-02        4.415852e-02        6.563222e-06
                 523        4.381741e-02        4.415787e-02        6.583001e-06
                 524        4.381499e-02        4.415721e-02        6.602879e-06
                 525        4.381304e-02        4.415656e-02        6.622766e-06
                 526        4.381085e-02        4.415590e-02        6.642708e-06
                 527        4.380865e-02        4.415524e-02        6.662704e-06
                 528        4.380668e-02        4.415458e-02        6.682709e-06
                 529        4.380471e-02        4.415392e-02        6.702725e-06
                 530        4.380273e-02        4.415326e-02        6.722751e-06
                 531        4.380075e-02        4.415259e-02        6.742788e-06
                 532        4.379852e-02        4.415193e-02        6.762881e-06
                 533        4.379653e-02        4.415126e-02        6.782985e-06
                 534        4.379476e-02        4.415059e-02        6.803057e-06
                 535        4.379276e-02        4.414992e-02        6.823141e-06
                 536        4.379074e-02        4.414925e-02        6.843239e-06
                 537        4.378873e-02        4.414858e-02        6.863350e-06
                 538        4.378623e-02        4.414791e-02        6.883561e-06
                 539        4.378349e-02        4.414723e-02        6.903914e-06
                 540        4.378145e-02        4.414656e-02        6.924280e-06
                 541        4.377941e-02        4.414588e-02        6.944658e-06
                 542        4.377736e-02        4.414520e-02        6.965049e-06
                 543        4.377531e-02        4.414452e-02        6.985453e-06
                 544        4.377325e-02        4.414383e-02        7.005872e-06
                 545        4.377119e-02        4.414315e-02        7.026304e-06
                 546        4.376912e-02        4.414246e-02        7.046751e-06
                 547        4.376704e-02        4.414178e-02        7.067213e-06
                 548        4.376496e-02        4.414109e-02        7.087691e-06
                 549        4.376263e-02        4.414040e-02        7.108226e-06
                 550        4.376054e-02        4.413971e-02        7.128776e-06
                 551        4.375844e-02        4.413902e-02        7.149343e-06
                 552        4.375633e-02        4.413833e-02        7.169926e-06
                 553        4.375422e-02        4.413763e-02        7.190525e-06
                 554        4.375187e-02        4.413693e-02        7.211183e-06
                 555        4.374998e-02        4.413624e-02        7.231817e-06
                 556        4.374785e-02        4.413554e-02        7.252469e-06
